img;id;x;y;area;area_ch;perimeter;radius_mean;radius_min;radius_max;radius_sd;diam_mean;diam_min;diam_max;major_axis;minor_axis;caliper;length;width;radius_ratio;theta;eccentricity;form_factor;narrow_factor;asp_ratio;rectangularity;pd_ratio;plw_ratio;solidity;convexity;elongation;circularity;circularity_haralick;circularity_norm;coverage;asm;con;cor;var;idm;sav;sva;sen;ent;dva;den;f12;f13;DGCI;A2;A3;A4;A5;A6;A7;A8;B2;B3;B4;B5;B6;B7;B8;C2;C3;C4;C5;C6;C7;C8;D1;D2;D3;D4;D5;D6;D7;D8
E1_1030;1;899.9598927;650.4682857;264036;268256.5;3736.69206;457.8925734;98.68759168;885.9403114;237.9235618;915.7851468;197.3751834;1771.880623;509.6620445;80.61431231;1699.605837;1736.127607;217.5237659;8.977220908;0.594934363;0.98741156;0.237628426;0.97896366;7.98132379;1.430293654;2.198563914;1.912670864;0.984266924;0.856271014;0.874707501;52.88243857;1.924536477;0.236298248;0.13751875;0.064794463;1.3265922;0.871023038;6.142748677;0.696224989;14.00616124;185.1508833;1.12569227;1.421410167;1.3265922;0.465216955;0.321221397;0.647892856;0.511637381;0.001246386;0.10945377;0.001682734;0.038199646;0.000554182;0.019325657;0.000832421;0.005159362;0.005000197;0.001483578;0.003877322;0.000617335;0.003206848;0.000750471;0.005447604;0.00212167;0.005543329;-0.000520945;-0.002048622;0.000906704;-0.001402677;-0.155875808;0.027822916;-0.022564405;0.010174104;-0.005828852;0.004900207;-0.00052229;0.003668596
E1_1031;1;912.5770775;632.4266857;293805;299295.5;3885.603748;477.6847322;102.2766044;918.3086735;246.387264;955.3694644;204.5532089;1836.617347;530.4224448;86.72807197;1706.54329;1796.024175;228.1956716;8.978677759;0.595492716;0.986542084;0.244541194;0.950178351;7.870544445;1.394955644;2.276885545;1.919556196;0.981655254;0.883756666;0.872943987;51.38754102;1.93875578;0.243255252;0.153023438;0.060196675;1.260494862;0.879123666;6.2139853;0.702598632;14.53548845;198.5715157;1.157294649;1.44626138;1.260494862;0.454220082;0.347262472;0.674968014;0.4852693;0.0006423;0.108160709;0.001519313;0.037261969;0.001767752;0.018460977;0.001485381;0.006357287;0.004194802;0.003090601;0.003013384;0.001702491;0.001868765;0.001408724;-0.003594292;0.002421034;-0.000725774;0.001979105;0.001299293;0.003646667;0.000544718;-0.160460784;0.03274857;-0.025676144;0.014629323;-0.007910359;0.005893474;-0.00241829;0.003895455
E1_1032;2;954.8584702;604.6711964;326809;331285;3567.707212;448.3028481;121.2411767;843.1455659;215.6155585;896.6056962;242.4823535;1686.291132;485.7294268;107.3137888;1611.685453;1614.15953;296.1044459;6.95428392;0.582132653;0.975288927;0.322645387;0.998467266;5.451318116;1.462505051;2.213649819;1.867651412;0.986488975;0.932173976;0.816558128;38.94793213;2.079176713;0.321226694;0.170213021;0.069620283;0.926441709;0.911479368;6.232914012;0.721543447;16.30241083;250.1546517;1.131733936;1.392198669;0.926441709;0.420423443;0.365811919;0.681255282;0.460559536;0.00432491;0.104269626;0.006244707;0.034503019;0.004189351;0.016080593;0.003475691;0.01074061;0.004344669;0.005327255;0.002492945;0.003274544;0.002034829;0.002688139;-0.003526897;-0.003103639;0.007937198;0.001200872;-0.000730623;0.00173947;-0.000806805;-0.214169862;0.05468616;-0.038087542;0.022282656;-0.014210613;0.008004315;-0.002365265;0.00235259
E1_1033;2;904.3430519;626.5213871;340453;352618.5;3700.89307;465.405921;131.1124812;871.4192607;222.6434948;930.811842;262.2249624;1742.838521;504.6120735;107.3429059;1663.741566;1693.146728;297.6057469;6.646348636;0.614527512;0.97711241;0.312358951;0.982632833;5.689227259;1.48005803;2.224439868;1.859042306;0.965499541;0.921848271;0.824229205;40.23054435;2.090363887;0.311016677;0.177319271;0.063364747;1.431858711;0.85266727;5.859268929;0.671011102;16.00094951;239.4973861;1.118336534;1.45328358;1.431858711;0.482132271;0.278497208;0.612763209;0.514688263;0.003232923;0.104600369;0.002117527;0.035632526;0.00446764;0.016647072;0.003612519;0.00720603;0.008632845;0.004312359;0.004538794;0.002932142;0.003124344;0.001514644;-0.000824313;-0.002809646;-0.007737394;0.0034106;0.001646199;-0.000275843;0.001204259;-0.21075298;0.038614736;-0.020715634;0.021489613;-0.007536238;0.01272454;-0.004067427;0.002329521
E1_1034;1;866.6834505;670.769763;315809;328735.5;3884.498193;485.263055;103.7770143;924.390538;245.4618841;970.5261101;207.5540286;1848.781076;535.864386;92.5278696;1780.007022;1802.603443;247.0086743;8.907469;0.634844428;0.984979677;0.263005311;0.987464564;7.297733359;1.409898663;2.182293746;1.895235767;0.960678114;0.905737066;0.862971151;47.77991193;1.976938525;0.261732379;0.164483854;0.076515876;1.149306602;0.88226083;5.880731725;0.706626639;15.76416912;233.4590423;1.098378242;1.389392929;1.149306602;0.448453458;0.315301082;0.636918456;0.491717246;0.00149111;0.105806053;0.000945791;0.036626071;0.002217066;0.018163441;0.001654194;0.005795125;0.00458108;0.00445804;0.003678354;0.001606951;0.002029081;0.000927337;0.00353841;-0.000501203;-0.001983453;0.002183248;0.001203764;0.00156142;-0.000746459;-0.171696931;0.02668956;-0.027017141;0.021323697;-0.004077356;0.007115446;-0.001532402;0.001538922
E1_1035;1;887.7020495;668.5966319;291636;298613;3469.224023;438.6870234;113.7398322;830.3919475;214.0557436;877.3740468;227.4796645;1660.783895;478.0712692;98.47382786;1530.681548;1595.324214;281.9979113;7.300801584;0.666239238;0.97855589;0.304499306;0.959479919;5.657219966;1.542601381;2.266457075;1.84796417;0.976635311;0.935221798;0.823234733;41.26896309;2.049405524;0.303085585;0.15189375;0.077170554;1.250957765;0.851657354;5.216446857;0.685528218;15.39655704;221.232391;1.057186014;1.370555439;1.250957765;0.466250183;0.264766336;0.584839636;0.499598762;0.002584175;0.10581566;0.003353132;0.034973365;0.005676114;0.016235921;0.003767551;0.010326858;0.006374593;0.001800675;0.001946006;0.001933683;0.002808074;0.00143608;0.008240399;0.005184988;-0.00070674;-0.0004867;0.001825793;-0.003727284;0.000334187;-0.199722007;0.057899162;-0.024510319;0.018717324;-0.013018418;0.011810949;-0.00535765;0.001042391
E1_1036;1;945.7237486;682.848195;322065;329129;3772.023012;468.8613494;116.9054961;894.3732513;233.9028747;937.7226988;233.8109921;1788.746503;514.2677493;100.2595791;1705.986225;1732.322717;281.6162084;7.650395246;0.599796567;0.980811991;0.284449207;0.984797006;6.151360133;1.51475682;2.211051272;1.872957995;0.978537291;0.937947781;0.837434327;44.17790696;2.004512984;0.283122193;0.167742188;0.066311023;1.35586231;0.872546089;6.319029845;0.665489723;16.05815148;243.7889801;1.095908234;1.440708776;1.35586231;0.481628524;0.268700586;0.600803114;0.495982542;0.003389773;0.107265927;0.003343226;0.035799715;0.003423349;0.017347364;0.002382101;0.009948643;0.005078266;0.003007296;0.002795097;0.001947406;0.002465388;0.001430513;0.004215216;0.006577482;0.001549799;-0.00146386;0.001682269;-0.001751028;-0.000869351;-0.189059124;0.051684356;-0.027117653;0.016746234;-0.009998266;0.007530886;-0.001661889;0.001106626
E1_1037;2;935.0766007;654.6567268;308289;321425.5;3770.040256;469.369811;105.8744297;892.2013148;235.5912234;938.7396221;211.7488593;1784.40263;516.4885447;95.03913124;1655.850235;1726.754016;277.1421704;8.42697635;0.599521432;0.982924345;0.272568659;0.958938111;6.230571168;1.552297862;2.276800267;1.881355073;0.959130498;0.818386116;0.839501071;46.10350527;1.992306013;0.271233618;0.160567188;0.068495661;1.270157756;0.876911011;6.159510065;0.674397574;16.46863525;255.465111;1.103179568;1.435092966;1.270157756;0.473453087;0.280910725;0.612150411;0.487367356;0.00120615;0.105511506;0.003945337;0.03507295;0.00368332;0.017180251;0.002749624;0.00894316;0.003501098;0.002597315;0.002497068;0.002040889;0.001268755;0.002047231;-0.004228551;-0.001078984;0.006904471;-0.001909813;0.001712276;0.0018403;-0.003453745;-0.179590232;0.044551738;-0.031182669;0.015316792;-0.009088104;0.010632204;-0.004117399;0.005804869
E1_1038;1;935.7820619;674.1448471;353660;364302.5;3872.503243;484.4366459;128.8820457;921.2912606;238.5347688;968.8732918;257.7640914;1842.582521;529.1383586;107.5721873;1738.194466;1766.969917;292.0962363;7.148328968;0.621982381;0.979117139;0.296354978;0.983714804;6.049273141;1.459382634;2.227888375;1.880708513;0.97078664;0.94365268;0.834690883;42.40310289;2.03088484;0.295067024;0.184197917;0.0585409;1.255739997;0.919669669;8.816101177;0.688392964;14.74700368;214.4901466;1.164607648;1.47707661;1.255739997;0.463307619;0.335114058;0.669777382;0.485377448;0.003052716;0.105890453;0.004961716;0.034474912;0.003637785;0.016679416;0.003773505;0.009271772;0.0049352;0.004582821;0.002599012;0.002243385;0.001269882;0.001318243;0.002319711;0.003610814;0.003973552;-0.000128049;0.001799643;0.00215535;-7.46E-05;-0.196198027;0.054455582;-0.029327224;0.024597551;-0.01350968;0.010319789;-0.003027503;0.003083725
E1_1039;1;857.3843852;621.5833279;223298;236041.5;3746.260603;454.5754308;83.15301438;892.3134657;241.738801;909.1508616;166.3060288;1784.626931;510.2171516;68.8120548;1723.38185;1750.26507;182.1702274;10.73098158;0.602336357;0.990863551;0.199939558;0.984640486;9.607854669;1.427895395;2.173784413;1.938621493;0.946011612;0.883907971;0.895918492;62.85084731;1.880440496;0.1986193;0.116301042;0.080472014;1.315278987;0.861786884;5.758155465;0.709315629;13.62078213;175.0112549;1.079095164;1.361037368;1.315278987;0.454237537;0.311826847;0.628822653;0.545474022;0.000298975;0.110668916;0.002186002;0.039091326;0.001602916;0.019008879;0.001139687;0.003489939;0.005210243;0.003986686;0.003066229;0.001241622;0.00183654;0.001403872;-0.002859069;0.004201019;0.002382274;0.002566578;0.001236039;-0.000166285;0.001045861;-0.131921429;0.023426005;-0.013384097;0.019224267;-0.007614303;0.00350363;-0.005581646;0.002806903
E1_1040;1;854.4677622;587.2078347;214293;225886.5;3745.56926;456.1396866;71.47062362;884.6784346;245.7223842;912.2793732;142.9412472;1769.356869;514.1593142;63.73682549;1692.004728;1758.991647;174.1123941;12.37821065;0.625093542;0.992286818;0.191947378;0.961917432;10.10262168;1.429175227;2.21368723;1.937593208;0.948675552;0.858419305;0.901015793;65.46778982;1.856321263;0.190641413;0.111610938;0.073866768;1.461029218;0.877819155;6.978961817;0.680794887;13.99824488;188.8268163;1.099717896;1.41837482;1.461029218;0.480933287;0.29440371;0.622339512;0.532735765;-0.000492004;0.110356347;0.000780326;0.038597211;0.000187023;0.019497041;0.000336147;-6.45E-05;0.00511478;0.001739877;0.004234872;0.000448985;0.002822672;0.000324285;-0.006701064;0.004688934;-0.000411256;0.000489261;-0.002513855;0.001326173;-0.001960264;-0.123761135;0.000982517;-0.018415538;0.008776464;-0.004340709;0.001987144;-0.002022059;-0.000102515
E1_1041;1;917.9139226;637.5601808;285422;295309.5;3766.047399;464.7959578;100.222565;893.6484125;238.4199051;929.5919156;200.4451299;1787.296825;515.0539761;87.06098549;1683.788585;1738.303324;234.1766062;8.91663881;0.616356135;0.985610436;0.252886558;0.96863911;7.423044311;1.426203912;2.236650986;1.909295674;0.966518178;0.932648685;0.865284382;49.69173018;1.949484702;0.251568619;0.148657292;0.059395372;1.430004946;0.870061876;6.502638122;0.680690326;14.68253208;203.5336174;1.156517524;1.482854393;1.430004946;0.475426632;0.309876874;0.647987555;0.49146741;0.002300851;0.10798558;0.002910881;0.037109647;0.002825726;0.017665324;0.001621121;0.005361423;0.003993156;0.003165354;0.003668966;0.001481147;0.002028497;0.001480009;0.005285798;0.006412821;0.00032461;0.00182467;-0.000807753;0.00126992;-0.002386403;-0.166651099;0.030739701;-0.024526337;0.018199658;-0.003985822;0.003541376;-0.003446624;0.000451655
E1_1042;1;901.0308822;651.803293;276904;289868.5;3696.319477;457.0223575;99.38305574;881.5805154;233.1482973;914.0447151;198.7661115;1763.161031;505.6790653;86.58838068;1705.92409;1711.118618;230.9423884;8.870531387;0.61716727;0.985230755;0.254683079;0.99696425;7.409287788;1.427100441;2.166754957;1.903297303;0.955274547;0.941527678;0.865034261;49.34120734;1.960221725;0.2533453;0.144220833;0.088814668;1.268330586;0.816158595;4.449523756;0.695873738;13.77954671;175.7643591;1.003217241;1.299730535;1.268330586;0.457628688;0.242149422;0.548901184;0.529670724;0.00204447;0.107221402;0.002799891;0.037374557;0.0019553;0.018405243;0.001754936;0.006786079;0.004818584;0.004135887;0.003097247;0.000185485;0.002011649;0.001055776;0.007892712;0.000622531;0.006781818;0.001683607;0.000844792;0.000587198;3.46E-05;-0.166860273;0.034831705;-0.02422038;0.023094258;-0.007664768;0.002750242;-0.003782705;0.004087591
E1_1043;1;907.1422742;612.5458462;231212;235477;3745.699203;458.9496317;78.56982629;885.65089;243.9097868;917.8992634;157.1396526;1771.30178;515.091566;69.18863449;1734.664233;1754.39063;177.7894883;11.27215029;0.622622659;0.990937605;0.207087763;0.988755984;9.867797284;1.349031246;2.159322324;1.938586971;0.981887828;0.89027038;0.898660261;60.68137691;1.881636804;0.205778306;0.120422917;0.070861;1.336755613;0.852277965;5.524564026;0.708581827;14.93404317;207.9193986;1.108056832;1.389826708;1.336755613;0.453041632;0.323264538;0.644249762;0.460608407;-0.000845095;0.109523668;0.000685033;0.038369498;0.000691315;0.019307038;0.000378352;0.003591106;0.00521319;0.002364097;0.004366134;0.001104041;0.00340908;0.001172738;-0.008766063;5.63E-05;-0.001369097;-0.000568885;-0.00062209;0.000983716;-0.001491478;-0.133501113;0.015218569;-0.020718329;0.009239434;-0.005486264;0.002936559;-0.001062493;0.002581556
E1_1044;2;880.8200912;640.8324201;233272;235846.5;3795.77027;462.9627098;78.34423826;899.2693069;246.7651671;925.9254197;156.6884765;1798.538614;520.0783076;68.74277907;1729.666153;1775.445944;177.7131607;11.47843577;0.618667933;0.99122603;0.203457;0.974215047;9.990514697;1.352584581;2.194510348;1.943400444;0.989084002;0.856438872;0.899905057;61.7642578;1.876126664;0.202160929;0.121495833;0.060166077;1.634395573;0.835734293;5.974853249;0.668372664;14.09223495;186.3998223;1.125554384;1.466435022;1.634395573;0.498406796;0.274206392;0.610483339;0.491363405;0.000832131;0.109432566;0.000175649;0.03843285;0.00026723;0.018897755;0.000452653;0.002191008;0.003960546;0.00052923;0.002539002;-6.88E-05;0.001295683;-0.00039924;0.009779153;0.005483774;0.005025215;0.004038902;0.00316136;0.001181203;0.002065084;-0.131099242;0.012301778;-0.020683731;0.006744886;-0.006569382;0.004648328;-0.003477697;0.002606326
E1_1045;1;933.8564337;660.8921456;385431;398616;3823.177341;483.4727188;138.3580326;901.1105517;227.6306061;966.9454375;276.7160653;1802.221103;520.9910781;118.7973202;1726.798772;1732.471369;331.3810354;6.51288931;0.637216562;0.973656028;0.331365751;0.99672572;5.228034148;1.489522524;2.214025978;1.852447071;0.966923054;0.807696873;0.808723514;37.92296153;2.123935472;0.330058964;0.200745313;0.066991665;1.045112855;0.889453773;5.727039921;0.700633042;15.95497437;238.1861473;1.11168968;1.406618873;1.045112855;0.444036519;0.319883345;0.644113682;0.438171803;0.002022036;0.102364537;0.006661016;0.034287278;0.005022226;0.016438722;0.003417191;0.008864974;0.004229205;0.004483724;0.001796463;0.002553046;0.001107041;0.001940091;-0.003858866;0.002736635;0.004924063;0.000655609;-0.002100171;0.002019832;-0.001380274;-0.223527902;0.053822326;-0.029797097;0.027757198;-0.008432521;0.005724207;-0.002872667;-0.000380547
E1_1046;4;933.486382;654.3510343;395013;410684.5;3802.199636;478.0848779;148.8370028;894.9072211;221.4194;956.1697559;297.6740056;1789.814442;511.8818516;124.7103248;1657.522247;1718.99441;350.2414464;6.012666234;0.589427073;0.969867981;0.34336136;0.964239463;4.908026813;1.524160189;2.293905643;1.83748973;0.961840537;0.941666847;0.796252132;36.59809189;2.159182429;0.342029249;0.205735938;0.048414453;1.565498298;0.85449479;6.379526622;0.623375527;18.22348783;311.0811175;1.160999462;1.556132879;1.565498298;0.511624937;0.255837071;0.605625672;0.421534773;0.003793847;0.105324725;0.005186523;0.034662726;0.005804405;0.016106191;0.003363404;0.006431526;0.004554873;0.003231222;0.002289065;0.003333703;0.002447846;0.002132176;0.009121867;0.006001056;-0.006715628;-0.005323921;0.003298025;0.000484478;0.001546684;-0.238115029;0.057793137;-0.021530831;0.026735276;-0.011888327;0.008667728;-0.001409876;0.001726657
E1_1047;1;902.6719786;665.1627746;384831;389518;4010.56421;507.3381307;135.2486461;950.7142058;246.640814;1014.676261;270.4972922;1901.428412;553.2964289;109.8518099;1839.285187;1848.365885;282.8645319;7.029380576;0.639723157;0.980092662;0.30065537;0.995087175;6.534456166;1.358614953;2.180501554;1.88180695;0.98796718;0.847404462;0.846965076;41.79659456;2.056991795;0.299424095;0.200432813;0.064429207;1.094662402;0.87656607;5.434203796;0.721286961;14.02203182;182.3009033;1.151182949;1.417901467;1.094662402;0.434176595;0.368018696;0.687536866;0.568198987;0.000584393;0.104852082;0.002334095;0.03560859;0.00300757;0.017573572;0.002417769;0.006068152;0.00764641;0.002890663;0.003775578;0.000639762;0.002658269;0.000822352;0.005239251;-0.003315316;0.003698163;-0.00293002;0.001236477;-0.00100608;-0.001093954;-0.198288308;0.033405671;-0.021766982;0.022104875;-0.009532791;0.008333575;-0.005755951;0.004097879
E1_1048;1;858.9020652;528.6220198;240033;241866.5;3624.750935;443.8246425;89.25944714;855.2369466;232.0878424;887.649285;178.5188943;1710.473893;495.2899669;74.25659521;1660.959963;1685.302046;189.4165778;9.581472595;-0.605280906;0.988697297;0.229574938;0.98555625;8.897331297;1.329917745;2.182322882;1.933490653;0.992419372;0.914849213;0.887606748;54.73755416;1.912313191;0.228210112;0.125017188;0.060097162;1.256352391;0.847629217;5.122681415;0.709337524;14.78390874;201.0141772;1.153802213;1.438205891;1.256352391;0.447017628;0.348216184;0.674390353;0.551040488;0.000876685;-0.109409373;0.000619828;-0.038642963;0.000707047;-0.018787067;0.000686465;-0.002883086;0.005156511;-0.001568856;0.003807601;-0.00089821;0.002312131;-0.000336454;-0.003606909;0.003649373;-0.001774876;0.004621664;-0.001415997;0.001586605;-0.000659212;0.149471041;0.014321353;0.021792166;0.00847622;0.006007369;0.005247503;0.003191884;0.002093983
E1_1049;1;924.9119551;507.81573;358955;376690.5;3693.003676;473.0783208;140.3536012;848.1844776;220.8377884;946.1566416;280.7072024;1696.368955;509.376818;114.4172262;1585.820292;1672.71437;303.0495748;6.043197112;-0.61060559;0.974445981;0.330742794;0.948052053;5.519606392;1.412197569;2.328765557;1.869152277;0.952917581;0.936801434;0.818827661;37.9943897;2.142198236;0.329370362;0.186955729;0.064046926;0.924355026;0.90206863;5.719402076;0.721213837;16.56127957;255.3387243;1.153960817;1.415540927;0.924355026;0.419030809;0.376501279;0.693992584;0.482087309;-0.000815065;-0.102954994;0.002520017;-0.034152717;0.003354227;-0.015758938;0.002766167;-0.009155138;0.008154436;-0.004518773;0.004105906;-0.002215757;0.002498536;-0.002045422;0.012506095;-0.005777609;0.005386951;-0.003844605;0.003700922;-0.003997606;0.002694814;0.225557473;0.049888519;0.019467154;0.026626643;0.006026831;0.008592485;0.003286357;0.002458717
